episode_i,targets_Qvalue,time-step,episode_reward,train/loss,policy_loss,value_loss,entropy
187,,3,,,,,3.09
187,,4,,,,,2.38
187,,5,,,,,4.29
187,,6,,,,,3.26
187,,7,,,,,3.15
187,,8,,,,,2.8
187,,9,,,,,1.82
187,,10,,,,,0.69
187,,11,,,,,3.15
187,,12,,,,,0.62
187,,13,,,,,4.55
187,,14,,,,,0.07
187,,15,,,,,1.91
187,,16,,,,,0.61
187,,17,,,,,1.17
187,,18,,,,,0.61
187,,19,,,,,1.07
187,,20,,,,,3.44
187,,21,,,,,2.2
187,,22,,,,,1.86
187,,23,,,,,4.97
187,,24,,,,,3.82
187,,25,,,,,1.02
187,,26,,,,,4.91
187,,27,,,,,1.71
187,,28,,,,,1.82
187,,29,,,,,4.78
187,,30,,,,,4.19
187,,31,,,,,4.66
187,,32,,,,,4.89
187,,33,,,,,2.55
187,,34,,,,,3.31
187,,35,0.82,,8.1,1.93,4.32
188,,0,,,,,3.17
188,,1,,,,,0.42
188,,2,,,,,4.6
188,,3,,,,,3.77
188,,4,,,,,1.41
188,,5,,,,,3.53
188,,6,,,,,3.35
188,,7,,,,,3.45
188,,8,,,,,3.12
188,,9,,,,,4.46
188,,10,,,,,4.38
188,,11,,,,,3.91
188,,12,,,,,4.7
188,,13,,,,,3.23
188,,14,,,,,0.02
188,,15,,,,,2.6
188,,16,,,,,0.06
188,,17,,,,,2.81
188,,18,,,,,1.32
188,,19,,,,,4.31
188,,20,,,,,1.12
188,,21,,,,,1.77
188,,22,,,,,1.96
188,,23,,,,,2.39
188,,24,,,,,4.54
188,,25,,,,,4.07
188,,26,,,,,3.49
188,,27,,,,,3.47
188,,28,,,,,4.79
188,,29,,,,,3.54
188,,30,,,,,3.98
188,,31,,,,,0.2
188,,32,,,,,2.59
188,,33,,,,,4.89
188,,34,,,,,4.66
188,,35,6.62,,7.4,7.34,4.15
189,,0,,,,,4.53
189,,1,,,,,1.31
189,,2,,,,,3.47
189,,3,,,,,1.38
189,,4,,,,,1.25
189,,5,,,,,2.24
189,,6,,,,,4.7
189,,7,,,,,1.26
189,,8,,,,,2.33
189,,9,,,,,2.03
189,,10,,,,,0.35
189,,11,,,,,0.69
189,,12,,,,,4.65
189,,13,,,,,2.29
189,,14,,,,,3.94
189,,15,,,,,2.62
189,,16,,,,,2.57
189,,17,,,,,1.12
189,,18,,,,,1.93
189,,19,,,,,3.93
189,,20,,,,,3.08
189,,21,,,,,2.62
189,,22,,,,,3.81
189,,23,,,,,3.49
189,,24,,,,,3.88
189,,25,,,,,2.65
189,,26,,,,,2.58
189,,27,,,,,4.25
189,,28,,,,,0.12
189,,29,,,,,4.49
189,,30,,,,,3.43
189,,31,,,,,2.36
189,,32,,,,,2.75
189,,33,,,,,3.37
189,,34,,,,,1.63
189,,35,,,,,3.76
189,,36,0.35,,4.52,1.95,1.35
190,,0,,,,,3.97
190,,1,,,,,3.16
190,,2,,,,,2.52
190,,3,,,,,4.45
190,,4,,,,,1.25
190,,5,,,,,2.2
190,,6,,,,,0.43
190,,7,,,,,2
190,,8,,,,,0.43
190,,9,,,,,3.82
190,,10,,,,,2.91
190,,11,,,,,4.9
190,,12,,,,,1.41
190,,13,,,,,4.65
190,,14,,,,,4.57
190,,15,,,,,0.05
190,,16,,,,,4.24
190,,17,,,,,4.05
190,,18,,,,,1.24
190,,19,,,,,2.98
190,,20,,,,,1.27
190,,21,,,,,4.76
190,,22,,,,,0.39
190,,23,,,,,2.12
190,,24,,,,,4.81
190,,25,,,,,0.85
190,,26,,,,,0.09
190,,27,,,,,4.08
190,,28,,,,,2
190,,29,,,,,3.26
190,,30,,,,,2.69
190,,31,,,,,2.87
190,,32,,,,,1.26
190,,33,,,,,4.36
190,,34,,,,,0.57
190,,35,,,,,0.27
190,,36,,,,,2.32
190,,37,,,,,1.39
190,,38,,,,,0.92
190,,39,,,,,4.96
190,,40,,,,,4.07
190,,41,,,,,3.53
190,,42,,,,,4
190,,43,,,,,4.96
190,,44,,,,,4.36
190,,45,,,,,1.92
190,,46,-4.13,,9.96,4.4,0.59
191,,0,,,,,3.32
191,,1,,,,,2.65
191,,2,,,,,2.04
191,,3,,,,,4.58
191,,4,,,,,0.21
191,,5,,,,,2.49
191,,6,,,,,4.5
191,,7,,,,,2.91
191,,8,,,,,1.4
191,,9,,,,,0.66
191,,10,,,,,0.1
191,,11,,,,,4.99
191,,12,,,,,3.83
191,,13,,,,,2.57
191,,14,,,,,1.99
191,,15,,,,,2.4
191,,16,,,,,0.16
191,,17,,,,,2
191,,18,,,,,2.42
191,,19,,,,,4.9
191,,20,,,,,3.61
191,,21,,,,,2.76
191,,22,,,,,0.08
191,,23,,,,,0.82
191,,24,,,,,0.5
191,,25,,,,,1.5
191,,26,,,,,2.31
191,,27,,,,,0.81
191,,28,,,,,2.13
191,,29,,,,,1.93
191,,30,,,,,3.99
191,,31,,,,,3.18
191,,32,,,,,0.4
191,,33,,,,,3.16
191,,34,,,,,2.08
191,,35,,,,,4.01
191,,36,,,,,0.57
191,,37,,,,,1.36
191,,38,,,,,2.56
191,,39,,,,,2.74
191,,40,-0.04,,1.45,4.26,0.23
192,,0,,,,,2.97
192,,1,,,,,4.52
192,,2,,,,,3.49
192,,3,,,,,4.64
192,,4,,,,,3.79
192,,5,,,,,1.42
192,,6,,,,,0.44
192,,7,,,,,0.57
192,,8,,,,,0.16
192,,9,,,,,0.78
192,,10,,,,,1.87
192,,11,,,,,3.66
192,,12,,,,,3.46
192,,13,,,,,4.09
192,,14,,,,,2.7
192,,15,,,,,4.9
192,,16,,,,,3.36
192,,17,,,,,0.36
192,,18,,,,,2.83
192,,19,,,,,4.9
192,,20,,,,,4.66
192,,21,,,,,1.43
192,,22,,,,,0.69
192,,23,,,,,1.3
192,,24,,,,,1.29
192,,25,,,,,2.58
192,,26,,,,,3.76
192,,27,,,,,3.19
192,,28,,,,,2.35
192,,29,,,,,4.75
192,,30,,,,,4.46
192,,31,,,,,2.73
192,,32,,,,,1.67
192,,33,,,,,1.29
192,,34,,,,,1.23
192,,35,,,,,4.95
192,,36,,,,,1.36
192,,37,-1.61,,1.19,7.46,3.16
193,,0,,,,,3.74
193,,1,,,,,0.51
193,,2,,,,,0.61
193,,3,,,,,2.84
193,,4,,,,,0.82
193,,5,,,,,0.34
193,,6,,,,,4.38
193,,7,,,,,3.13
193,,8,,,,,1.53
193,,9,,,,,1.58
193,,10,,,,,1.35
193,,11,,,,,3.44
193,,12,,,,,4.73
193,,13,,,,,0.15
193,,14,,,,,4.51
193,,15,,,,,3.06
193,,16,,,,,2.72
193,,17,,,,,4.33
193,,18,,,,,3.7
193,,19,,,,,2.12
193,,20,,,,,4.3
193,,21,,,,,0.37
193,,22,,,,,3.73
193,,23,,,,,2.18
193,,24,,,,,3.31
193,,25,,,,,1.36
193,,26,,,,,1.61
193,,27,,,,,2.09
193,,28,,,,,1.81
193,,29,,,,,0
193,,30,,,,,0.45
193,,31,,,,,4.02
193,,32,,,,,3.88
193,,33,,,,,1.47
193,,34,,,,,4.79
193,,35,,,,,4.94
193,,36,,,,,2.81
193,,37,,,,,3.84
193,,38,,,,,3.06
193,,39,,,,,1
193,,40,,,,,0.36
193,,41,,,,,4.38
193,,42,,,,,3.52
193,,43,,,,,1.23
193,,44,,,,,3.93
193,,45,7.93,,9.14,0.71,0.76
194,,0,,,,,1.77
194,,1,,,,,1.65
194,,2,,,,,1.7
194,,3,,,,,2.39
194,,4,,,,,3.83
194,,5,,,,,3.13
194,,6,,,,,1.19
194,,7,,,,,0.95
194,,8,,,,,2.81
194,,9,,,,,4.29
194,,10,,,,,4.83
194,,11,,,,,3.5
194,,12,,,,,3.23
194,,13,,,,,4
194,,14,,,,,0.74
194,,15,,,,,4.44
194,,16,,,,,1.23
194,,17,,,,,4.26
194,,18,,,,,3.29
194,,19,,,,,1.29
194,,20,,,,,3.23
194,,21,,,,,0.64
194,,22,,,,,2.34
194,,23,,,,,4.34
194,,24,,,,,0.91
194,,25,,,,,1.13
194,,26,,,,,1.54
194,,27,,,,,1.82
194,,28,,,,,1.95
194,,29,,,,,3.89
194,,30,,,,,3.14
194,,31,,,,,4.93
194,,32,,,,,3
194,,33,,,,,3.78
194,,34,,,,,3.37
194,,35,,,,,1.88
194,,36,,,,,2.83
194,,37,0.76,,6.04,3.47,0.79
195,,0,,,,,1.93
195,,1,,,,,1.21
195,,2,,,,,4.71
195,,3,,,,,2.42
195,,4,,,,,0.34
195,,5,,,,,1.05
195,,6,,,,,2.86
195,,7,,,,,0.89
195,,8,,,,,4.37
195,,9,,,,,2.56
195,,10,,,,,3.21
195,,11,,,,,3.44
195,,12,,,,,3.41
195,,13,,,,,2.81
195,,14,,,,,3.63
195,,15,,,,,1.68
195,,16,,,,,2.94
195,,17,,,,,2.49
195,,18,,,,,0.5
195,,19,,,,,2.83
195,,20,,,,,2.35
195,,21,,,,,0.41
195,,22,,,,,0.11
195,,23,,,,,4.36
195,,24,,,,,4.86
195,,25,,,,,3.02
195,,26,,,,,2.23
195,,27,,,,,2.16
195,,28,,,,,2.18
195,,29,,,,,0.43
195,,30,,,,,3.47
195,,31,,,,,1.53
195,,32,,,,,3.6
195,,33,,,,,4.37
195,,34,,,,,4.38
195,,35,-4.09,,5.54,7.86,0.9
196,,0,,,,,0.96
196,,1,,,,,2.81
196,,2,,,,,4.14
196,,3,,,,,0.56
196,,4,,,,,1.59
196,,5,,,,,2.99
196,,6,,,,,3.88
196,,7,,,,,4.01
196,,8,,,,,0.66
196,,9,,,,,1.92
196,,10,,,,,2.85
196,,11,,,,,1.49
196,,12,,,,,4.86
196,,13,,,,,4.63
196,,14,,,,,3.25
196,,15,,,,,3.22
196,,16,,,,,4
196,,17,,,,,0.91
196,,18,,,,,2.64
196,,19,,,,,1.8
196,,20,,,,,0.44
196,,21,,,,,4.16
196,,22,,,,,2.48
196,,23,,,,,3.73
196,,24,,,,,0.7
196,,25,,,,,2.59
196,,26,,,,,0.26
196,,27,,,,,4.64
196,,28,,,,,2.31
196,,29,,,,,0.61
196,,30,,,,,4.6
196,,31,,,,,2.1
196,,32,,,,,4.53
196,,33,,,,,2.37
196,,34,,,,,2.55
196,,35,4.32,,9.36,0.02,0.2
197,,0,,,,,1.39
197,,1,,,,,1.57
197,,2,,,,,3.45
197,,3,,,,,4.15
197,,4,,,,,2.68
197,,5,,,,,1.97
197,,6,,,,,2.11
197,,7,,,,,0.89
197,,8,,,,,3.33
197,,9,,,,,3.82
197,,10,,,,,1.6
197,,11,,,,,0.57
197,,12,,,,,3.32
197,,13,,,,,4.28
197,,14,,,,,0.78
197,,15,,,,,0.85
197,,16,,,,,0.81
197,,17,,,,,2.83
197,,18,,,,,4.3
197,,19,,,,,2.78
197,,20,,,,,1.34
197,,21,,,,,0.62
197,,22,,,,,2.24
197,,23,,,,,2.45
197,,24,,,,,4.97
197,,25,,,,,1.86
197,,26,,,,,3.29
197,,27,,,,,0.61
197,,28,,,,,4.46
197,,29,,,,,2.49
197,,30,,,,,1.16
197,,31,,,,,1.99
197,,32,,,,,0.8
197,,33,,,,,3.38
197,,34,,,,,1.23
197,,35,,,,,4.67
197,,36,,,,,1.27
197,,37,,,,,1.35
197,,38,,,,,4.89
197,,39,-6.21,,5.49,1.02,4.76
198,,0,,,,,4.19
198,,1,,,,,2.73
198,,2,,,,,1.15
198,,3,,,,,0.95
198,,4,,,,,0.56
198,,5,,,,,1.54
198,,6,,,,,3.51
198,,7,,,,,0.71
198,,8,,,,,0.33
198,,9,,,,,2.46
198,,10,,,,,2.85
198,,11,,,,,2.43
198,,12,,,,,3.36
198,,13,,,,,4.08
198,,14,,,,,4.07
198,,15,,,,,1.14
198,,16,,,,,0.85
198,,17,,,,,3.63
198,,18,,,,,4.09
198,,19,,,,,4.71
198,,20,,,,,2.92
198,,21,,,,,1.01
198,,22,,,,,4.34
198,,23,,,,,0.03
198,,24,,,,,0.81
198,,25,,,,,0.58
198,,26,,,,,3.36
198,,27,,,,,3.22
198,,28,,,,,3.55
198,,29,,,,,3.55
198,,30,,,,,1.59
198,,31,,,,,0.7
198,,32,,,,,3.48
198,,33,,,,,3.36
198,,34,,,,,1.06
198,,35,,,,,0.04
198,,36,,,,,4.39
198,,37,,,,,2.22
198,,38,,,,,2.71
198,,39,,,,,2.15
198,,40,-11.28,,7.95,8.09,4.45
199,,0,,,,,0.83
199,,1,,,,,4.84
199,,2,,,,,2.19
199,,3,,,,,2.73
199,,4,,,,,3.02
199,,5,,,,,2.59
199,,6,,,,,4.39
199,,7,,,,,2.3
199,,8,,,,,4.34
199,,9,,,,,0.87
199,,10,,,,,3.71
199,,11,,,,,1.2
199,,12,,,,,1.81
199,,13,,,,,0.8
199,,14,,,,,4.25
199,,15,,,,,0.97
199,,16,,,,,2.47
199,,17,,,,,0.02
199,,18,,,,,1.8
199,,19,,,,,2.03
199,,20,,,,,0.61
199,,21,,,,,1.94
199,,22,,,,,2.55
199,,23,,,,,0.71
199,,24,,,,,0.77
199,,25,,,,,3.41
199,,26,,,,,2.55
199,,27,,,,,1.49
199,,28,,,,,1.68
199,,29,,,,,3.15
199,,30,,,,,3.8
199,,31,,,,,0.13
199,,32,,,,,3.31
199,,33,,,,,0.56
199,,34,,,,,4.36
199,,35,,,,,3.74
199,,36,,,,,3.98
199,,37,,,,,4.8
199,,38,-4.09,,2.57,5.2,2.81
200,,0,,,,,1.74
200,,1,,,,,3.43
200,,2,,,,,4.54
200,,3,,,,,4.16
200,,4,,,,,4.78
200,,5,,,,,1.55
200,,6,,,,,3.66
200,,7,,,,,0.36
200,,8,,,,,3.29
200,,9,,,,,0.28
200,,10,,,,,4.99
200,,11,,,,,3.83
200,,12,,,,,3.58
200,,13,,,,,1.92
200,,14,,,,,3.1
200,,15,,,,,4.42
200,,16,,,,,2.55
200,,17,,,,,4.32
200,,18,,,,,1.59
200,,19,,,,,4.4
200,,20,,,,,4.14
200,,21,,,,,3.97
200,,22,,,,,0.48
200,,23,,,,,2.43
200,,24,,,,,0.49
200,,25,,,,,2.83
200,,26,,,,,2.35
200,,27,,,,,4.24
200,,28,,,,,0.42
200,,29,,,,,0.41
200,,30,,,,,4.61
200,,31,,,,,0.53
200,,32,,,,,3.62
200,,33,,,,,1.59
200,,34,,,,,2.27
200,,35,,,,,2.04
200,,36,,,,,1.98
200,,37,,,,,4.97
200,,38,,,,,3.22
200,,39,,,,,2.76
200,,40,,,,,4.4
200,,41,,,,,3.22
200,,42,0.37,,7.7,8.99,4.13
201,,0,,,,,4.38
201,,1,,,,,4.01
201,,2,,,,,2.44
201,,3,,,,,3.07
201,,4,,,,,2.66
201,,5,,,,,0.28
201,,6,,,,,2.07
201,,7,,,,,1.78
201,,8,,,,,0.13
201,,9,,,,,0.8
201,,10,,,,,0.5
201,,11,,,,,4.31
201,,12,,,,,2.46
201,,13,,,,,4.35
201,,14,,,,,4.71
201,,15,,,,,4
201,,16,,,,,0.63
201,,17,,,,,3.91
201,,18,,,,,3.95
201,,19,,,,,1.76
201,,20,,,,,3.18
201,,21,,,,,3.83
201,,22,,,,,2.83
201,,23,,,,,0.32
201,,24,,,,,3.21
201,,25,,,,,2.27
201,,26,,,,,0.97
201,,27,,,,,3.03
201,,28,,,,,0.26
201,,29,,,,,3.23
201,,30,,,,,1.31
201,,31,,,,,0.33
201,,32,,,,,0.82
201,,33,,,,,0.13
201,,34,,,,,1.7
201,,35,,,,,4.74
201,,36,,,,,0.67
201,,37,,,,,0.77
201,,38,,,,,1.3
201,,39,,,,,1.75
201,,40,,,,,2.04
201,,41,,,,,2.35
201,,42,-0.98,,6.46,9.67,2.39
202,,0,,,,,2.21
202,,1,,,,,1.13
202,,2,,,,,1.15
202,,3,,,,,4.77
202,,4,,,,,3.29
202,,5,,,,,2.07
202,,6,,,,,0.63
202,,7,,,,,3.37
202,,8,,,,,0.92
202,,9,,,,,1.52
202,,10,,,,,2.03
202,,11,,,,,4.24
202,,12,,,,,3.1
202,,13,,,,,4.56
202,,14,,,,,3.6
202,,15,,,,,0.42
202,,16,,,,,1.33
202,,17,,,,,4.74
202,,18,,,,,4.3
202,,19,,,,,3.08
202,,20,,,,,3.1
202,,21,,,,,4.48
202,,22,,,,,4.59
202,,23,,,,,4.44
202,,24,,,,,3.09
202,,25,,,,,0.81
202,,26,,,,,2.54
202,,27,,,,,3.29
202,,28,,,,,2.49
202,,29,,,,,1.62
202,,30,,,,,3.37
202,,31,,,,,1.85
202,,32,,,,,4.4
202,,33,,,,,4.29
202,,34,,,,,4.34
202,,35,,,,,2.34
202,,36,,,,,2.23
202,,37,-0.56,,5.08,5.08,0.36
203,,0,,,,,3.58
203,,1,,,,,2.98
203,,2,,,,,3.58
203,,3,,,,,2.18
203,,4,,,,,3
203,,5,,,,,0.2
203,,6,,,,,2.13
203,,7,,,,,2.89
203,,8,,,,,2.58
203,,9,,,,,3.62
203,,10,,,,,4.44
203,,11,,,,,3.38
203,,12,,,,,0.85
203,,13,,,,,4.66
203,,14,,,,,4.39
203,,15,,,,,3.42
203,,16,,,,,2.02
203,,17,,,,,3.55
203,,18,,,,,4.12
203,,19,,,,,0.72
203,,20,,,,,4.44
203,,21,,,,,4.6
203,,22,,,,,4.73
203,,23,,,,,3.67
203,,24,,,,,3.52
203,,25,,,,,1.03
203,,26,,,,,0.86
203,,27,,,,,1.68
203,,28,,,,,2.59
203,,29,,,,,2.88
203,,30,,,,,3.93
203,,31,,,,,3.75
203,,32,,,,,3.99
203,,33,,,,,3.67
203,,34,,,,,4.57
203,,35,,,,,1.35
203,,36,,,,,0.76
203,,37,,,,,1.02
203,,38,,,,,1.82
203,,39,5.15,,4.41,8.9,1.39
204,,0,,,,,0.14
204,,1,,,,,4.57
204,,2,,,,,1.35
204,,3,,,,,4.98
204,,4,,,,,1.62
204,,5,,,,,4.99
204,,6,,,,,4.45
204,,7,,,,,0.48
204,,8,,,,,3.17
204,,9,,,,,4.08
204,,10,,,,,4.97
204,,11,,,,,3.07
204,,12,,,,,2.22
204,,13,,,,,3.99
204,,14,,,,,0.67
204,,15,,,,,4.68
204,,16,,,,,1.23
204,,17,,,,,3.45
204,,18,,,,,0.27
204,,19,,,,,3.64
204,,20,,,,,3.66
204,,21,,,,,1.23
204,,22,,,,,1.86
204,,23,,,,,3
204,,24,,,,,1.94
204,,25,,,,,1.37
204,,26,,,,,1.88
204,,27,,,,,2.85
204,,28,,,,,2.27
204,,29,,,,,1.53
204,,30,,,,,0.41
204,,31,,,,,4.45
204,,32,,,,,2.13
204,,33,,,,,0.35
204,,34,,,,,4.59
204,,35,,,,,2.83
204,,36,,,,,3.01
204,,37,,,,,1.66
204,,38,,,,,3.69
204,,39,,,,,3.03
204,,40,-8.34,,8.61,8.02,2.82
205,,0,,,,,0.05
205,,1,,,,,1.89
205,,2,,,,,3.9
205,,3,,,,,2.58
205,,4,,,,,3.14
205,,5,,,,,4.52
205,,6,,,,,3.7
205,,7,,,,,0.11
205,,8,,,,,1.77
205,,9,,,,,3.78
205,,10,,,,,3.71
205,,11,,,,,0.33
205,,12,,,,,4.08
205,,13,,,,,3.45
205,,14,,,,,3.26
205,,15,,,,,2.65
205,,16,,,,,4.64
205,,17,,,,,0
205,,18,,,,,2.97
205,,19,,,,,0.47
205,,20,,,,,4.73
205,,21,,,,,2.14
205,,22,,,,,4.48
205,,23,,,,,2.61
205,,24,,,,,3.74
205,,25,,,,,0.45
205,,26,,,,,3.92
205,,27,,,,,1.41
205,,28,,,,,1.54
205,,29,,,,,4.03
205,,30,,,,,3.16
205,,31,,,,,3.73
205,,32,,,,,2.98
205,,33,,,,,0.2
205,,34,,,,,3.95
205,,35,0.46,,5.51,5.32,2.02
206,,0,,,,,4.72
206,,1,,,,,2.83
206,,2,,,,,1.22
206,,3,,,,,3.4
206,,4,,,,,4.77
206,,5,,,,,1.31
206,,6,,,,,0.23
206,,7,,,,,4.2
206,,8,,,,,3.89
206,,9,,,,,0.2
206,,10,,,,,0.59
206,,11,,,,,2.1
206,,12,,,,,0.71
206,,13,,,,,3.95
206,,14,,,,,2.24
206,,15,,,,,1.1
206,,16,,,,,1.91
206,,17,,,,,1.79
206,,18,,,,,3.05
206,,19,,,,,0.44
206,,20,,,,,4.35
206,,21,,,,,3.24
206,,22,,,,,2.83
206,,23,,,,,1.3
206,,24,,,,,4.39
206,,25,,,,,0.47
206,,26,,,,,0.29
206,,27,,,,,1.05
206,,28,,,,,2.84
206,,29,,,,,2.9
206,,30,,,,,2.64
206,,31,,,,,4.97
206,,32,,,,,4.22
206,,33,,,,,0.96
206,,34,,,,,0.98
206,,35,,,,,0.65
206,,36,2.04,,2.54,0.12,4.32
207,,0,,,,,2.45
207,,1,,,,,3.8
207,,2,,,,,0.13
207,,3,,,,,4.02
207,,4,,,,,4.48
207,,5,,,,,1.06
207,,6,,,,,4.37
207,,7,,,,,1.25
207,,8,,,,,0.21
207,,9,,,,,0.91
207,,10,,,,,2.25
207,,11,,,,,2.3
207,,12,,,,,3.51
207,,13,,,,,3.24
207,,14,,,,,2.38
207,,15,,,,,2
207,,16,,,,,2.41
207,,17,,,,,3.92
207,,18,,,,,2.71
207,,19,,,,,3.49
207,,20,,,,,2.32
207,,21,,,,,4.01
207,,22,,,,,0.43
207,,23,,,,,1.24
207,,24,,,,,1.07
207,,25,,,,,3.23
207,,26,,,,,4.8
207,,27,,,,,4.64
207,,28,,,,,3.14
207,,29,,,,,1.76
207,,30,,,,,4.08
207,,31,,,,,3.41
207,,32,,,,,3.34
207,,33,,,,,4.71
207,,34,,,,,2.84
207,,35,,,,,0.67
207,,36,,,,,1.74
207,,37,,,,,0.83
207,,38,3.09,,1.75,1.39,2.45
208,,0,,,,,2.47
208,,1,,,,,3.96
208,,2,,,,,1.64
208,,3,,,,,3.93
208,,4,,,,,3.55
208,,5,,,,,3.27
208,,6,,,,,3.47
208,,7,,,,,1.1
208,,8,,,,,3.34
208,,9,,,,,4.45
208,,10,,,,,3.34
208,,11,,,,,3.58
208,,12,,,,,0.64
208,,13,,,,,2.73
208,,14,,,,,1.08
208,,15,,,,,3.21
208,,16,,,,,1.76
208,,17,,,,,3.25
208,,18,,,,,4.13
208,,19,,,,,3.43
208,,20,,,,,3.73
208,,21,,,,,1.79
208,,22,,,,,1.36
208,,23,,,,,4.33
208,,24,,,,,2.48
208,,25,,,,,0.84
208,,26,,,,,2.8
208,,27,,,,,0.33
208,,28,,,,,2.94
208,,29,,,,,3.47
208,,30,,,,,4.48
208,,31,,,,,3.87
208,,32,,,,,1.12
208,,33,,,,,4.53
208,,34,,,,,2.2
208,,35,,,,,2.21
208,,36,,,,,1.26
208,,37,,,,,0.35
208,,38,,,,,4.35
208,,39,,,,,0.96
208,,40,,,,,4.68
208,,41,,,,,3.13
208,,42,,,,,4.06
208,,43,1.7,,6.14,6.28,4.38
209,,0,,,,,3.68
209,,1,,,,,0.76
209,,2,,,,,1.59
209,,3,,,,,0.46
209,,4,,,,,1.27
209,,5,,,,,1.43
209,,6,,,,,3.63
209,,7,,,,,0.17
209,,8,,,,,4.45
209,,9,,,,,2.36
209,,10,,,,,1.85
209,,11,,,,,2.28
209,,12,,,,,0.84
209,,13,,,,,4.63
209,,14,,,,,4.36
209,,15,,,,,4.32
209,,16,,,,,2.05
209,,17,,,,,0.61
209,,18,,,,,4.83
209,,19,,,,,2.19
209,,20,,,,,2.11
209,,21,,,,,4.76
209,,22,,,,,1.61
209,,23,,,,,2.34
209,,24,,,,,3.39
209,,25,,,,,0.98
209,,26,,,,,2.3
209,,27,,,,,2.18
209,,28,,,,,0.2
209,,29,,,,,0.26
209,,30,,,,,4.8
209,,31,,,,,1.12
209,,32,,,,,2.48
209,,33,,,,,4.26
209,,34,,,,,2.25
209,,35,,,,,4.25
209,,36,,,,,4.14
209,,37,,,,,3.06
209,,38,,,,,3.07
209,,39,,,,,0.77
209,,40,-1.83,,7.44,7.88,0.91
210,,0,,,,,1.4
210,,1,,,,,3.98
210,,2,,,,,2.79
210,,3,,,,,2.63
210,,4,,,,,1.94
210,,5,,,,,4.62
210,,6,,,,,3.69
210,,7,,,,,2.17
210,,8,,,,,3.1
210,,9,,,,,0.81
210,,10,,,,,3.62
210,,11,,,,,1.03
210,,12,,,,,1.41
210,,13,,,,,0.54
210,,14,,,,,1
210,,15,,,,,1.32
210,,16,,,,,4.05
210,,17,,,,,4.96
210,,18,,,,,4.58
210,,19,,,,,3.55
210,,20,,,,,0.2
210,,21,,,,,0.33
210,,22,,,,,3.7
210,,23,,,,,3.63
210,,24,,,,,2.57
210,,25,,,,,3.73
210,,26,,,,,3.01
210,,27,,,,,2.04
210,,28,,,,,1.72
210,,29,,,,,3.8
210,,30,,,,,2.21
210,,31,,,,,0.04
210,,32,,,,,4.57
210,,33,,,,,1.31
210,,34,,,,,1.83
210,,35,,,,,4.81
210,,36,0.73,,7.96,7.43,2.06
211,,0,,,,,1.45
211,,1,,,,,1.47
211,,2,,,,,0.81
211,,3,,,,,4.18
211,,4,,,,,1.85
211,,5,,,,,4.28
211,,6,,,,,0.51
211,,7,,,,,4.76
211,,8,,,,,0.45
211,,9,,,,,2.3
211,,10,,,,,3.86
211,,11,,,,,0.69
211,,12,,,,,4.48
211,,13,,,,,2.65
211,,14,,,,,4.47
211,,15,,,,,4.56
211,,16,,,,,1.77
211,,17,,,,,3.96
211,,18,,,,,4.05
211,,19,,,,,4.12
211,,20,,,,,1.38
211,,21,,,,,2.18
211,,22,,,,,3.68
211,,23,,,,,3.91
211,,24,,,,,0.46
211,,25,,,,,2.9
211,,26,,,,,1.85
211,,27,,,,,0.48
211,,28,,,,,1.57
211,,29,,,,,2.22
211,,30,,,,,1.6
211,,31,,,,,4.16
211,,32,,,,,2.64
211,,33,,,,,1.26
211,,34,,,,,4.76
211,,35,,,,,2.27
211,,36,3.17,,7.1,5.59,4.57
212,,0,,,,,3.52
212,,1,,,,,3.11
212,,2,,,,,1.77
212,,3,,,,,0.82
212,,4,,,,,3.14
212,,5,,,,,1.29
212,,6,,,,,4.82
212,,7,,,,,3.63
212,,8,,,,,0.02
212,,9,,,,,3.54
212,,10,,,,,4.59
212,,11,,,,,3.57
212,,12,,,,,4.53
212,,13,,,,,4.72
212,,14,,,,,2.86
212,,15,,,,,4.21
212,,16,,,,,3.04
212,,17,,,,,3.85
212,,18,,,,,3.41
212,,19,,,,,4
212,,20,,,,,0.67
212,,21,,,,,1.14
212,,22,,,,,3.7
212,,23,,,,,2.15
212,,24,,,,,1.8
212,,25,,,,,1.27
212,,26,,,,,4.14
212,,27,,,,,1.86
212,,28,,,,,3.77
212,,29,,,,,3.9
212,,30,,,,,0.3
212,,31,,,,,1.95
212,,32,,,,,2.84
212,,33,,,,,2.34
212,,34,,,,,1.33
212,,35,,,,,2.73
212,,36,,,,,3.16
212,,37,,,,,1.28
212,,38,,,,,4.34
212,,39,-6.22,,5.75,0.45,1.63
213,,0,,,,,4.99
213,,1,,,,,0.53
213,,2,,,,,2.59
213,,3,,,,,3.51
213,,4,,,,,3.83
213,,5,,,,,2.83
213,,6,,,,,2.64
213,,7,,,,,3.82
213,,8,,,,,4.27
213,,9,,,,,4.49
213,,10,,,,,0.22
213,,11,,,,,3.61
213,,12,,,,,4.48
213,,13,,,,,0.07
213,,14,,,,,2.68
213,,15,,,,,2.07
213,,16,,,,,0.09
213,,17,,,,,2.22
213,,18,,,,,0.78
213,,19,,,,,1.99
213,,20,,,,,4.09
213,,21,,,,,0.09
213,,22,,,,,1.17
213,,23,,,,,1.1
213,,24,,,,,3.48
213,,25,,,,,4.33
213,,26,,,,,2.7
213,,27,,,,,3.69
213,,28,,,,,3.24
213,,29,,,,,0.1
213,,30,,,,,2.62
213,,31,,,,,3.99
213,,32,,,,,3.95
